OrderID,Date,ProductID,CustomerID,Region,SalesAmount,Quantity,Cost
9466,2025-11-02,P104,C204,West,48979,4,41771
9467,2025-07-23,P103,C253,North,51415,2,45455
9468,2025-08-29,P104,C684,South,47540,4,39340
9469,2025-08-29,P102,C656,North,13885,1,11940
9470,2025-10-10,P105,C406,South,118610,4,85694
9471,2025-12-29,P101,C335,South,218118,4,169717
9472,2024-10-25,P101,C535,North,218889,4,175094
9473,2024-02-14,P102,C661,West,29690,2,23803
9474,2025-03-01,P103,C411,East,23952,1,18996
9475,2024-10-09,P104,C206,North,12497,1,9206
9476,2024-02-12,P103,C273,North,98321,4,74125
9477,2025-08-22,P102,C283,North,13782,1,10921
9478,2025-07-15,P104,C645,East,37307,3,30132
9479,2024-06-04,P102,C247,South,73436,5,65119
9480,2025-12-07,P102,C332,West,15316,1,10910
9481,2024-03-24,P102,C429,East,46579,3,33998
9482,2025-11-08,P105,C272,East,90573,3,64333
9483,2024-02-16,P103,C402,North,76557,3,67982
9484,2025-08-04,P103,C413,North,74243,3,65748
9485,2025-06-16,P105,C336,East,150400,5,132778
9486,2024-06-16,P102,C524,West,14649,1,11729
9487,2024-12-08,P101,C418,East,275061,5,235514
9488,2024-08-16,P101,C585,North,163209,3,121440
9489,2025-05-17,P105,C305,South,28908,1,21009
9490,2024-07-13,P101,C234,North,221067,4,159042
9491,2025-06-09,P103,C436,North,48215,2,40028
9492,2024-11-23,P102,C416,South,76306,5,62517
9493,2025-09-20,P105,C625,East,118932,4,102992
9494,2024-10-25,P103,C394,West,123288,5,102750
9495,2025-04-26,P103,C254,South,48837,2,38701
9496,2025-08-16,P105,C289,North,118621,4,95000
9497,2024-10-31,P104,C285,West,48269,4,38101
9498,2025-10-03,P101,C283,North,111263,2,88837
9499,2024-04-21,P103,C256,North,126317,5,96892
9500,2024-01-11,P102,C248,South,28572,2,22892
9501,2025-09-23,P102,C494,West,45855,3,35960
9502,2025-07-21,P101,C436,South,53753,1,38028
9503,2024-07-10,P103,C644,North,124792,5,87492
9504,2024-02-06,P102,C269,West,28906,2,22267
9505,2025-11-27,P105,C526,East,30446,1,24877
9506,2024-01-02,P102,C552,West,44438,3,33765
9507,2024-04-23,P103,C613,North,24075,1,20472
9508,2024-04-09,P101,C431,North,276788,5,245192
9509,2024-03-01,P101,C255,South,273615,5,226654
9510,2024-07-19,P101,C494,South,54956,1,40511
9511,2024-04-07,P105,C561,South,118182,4,86563
9512,2024-03-14,P105,C540,West,90031,3,79384
9513,2024-09-05,P102,C252,South,16756,1,12200
9514,2024-03-28,P104,C342,West,36467,3,32073
9515,2025-08-30,P105,C420,East,118076,4,100207
9516,2025-04-01,P101,C552,West,220498,4,175761
9517,2024-08-28,P101,C215,North,54133,1,44093
9518,2024-04-13,P102,C295,North,76174,5,65082
9519,2025-09-06,P103,C452,South,23567,1,18018
9520,2025-02-11,P105,C610,East,59676,2,47768
9521,2025-02-05,P103,C282,North,48358,2,34980
9522,2025-01-13,P101,C692,West,219995,4,180044
9523,2024-03-14,P105,C534,North,29194,1,21490
9524,2024-12-06,P103,C201,North,76973,3,56000
9525,2025-07-11,P102,C377,North,59860,4,51593
9526,2025-02-27,P103,C454,East,24393,1,18864
9527,2024-12-10,P101,C393,East,219083,4,154606
9528,2024-04-27,P101,C427,West,164731,3,124536
9529,2025-06-14,P105,C424,South,151866,5,114810
9530,2024-06-12,P102,C291,North,43394,3,32192
9531,2025-03-16,P104,C446,West,24072,2,19092
9532,2024-11-18,P104,C563,South,10066,1,7601
9533,2024-09-12,P104,C691,West,60378,5,54024
9534,2024-08-08,P102,C439,North,43777,3,38216
9535,2024-04-04,P101,C584,West,166534,3,128720
9536,2024-02-03,P101,C587,East,220717,4,169321
9537,2024-08-27,P102,C468,East,61162,4,45287
9538,2025-04-24,P103,C546,East,123066,5,100170
9539,2025-07-10,P104,C666,East,61986,5,51534
9540,2025-11-08,P105,C469,West,61646,2,43609
9541,2024-05-15,P101,C289,South,218931,4,188101
9542,2024-01-19,P104,C320,East,46639,4,34648
9543,2024-02-27,P105,C652,South,148770,5,125610
9544,2024-04-23,P102,C653,South,13088,1,10695
9545,2025-07-14,P104,C683,South,47293,4,38465
9546,2025-09-26,P105,C407,West,30044,1,23939
9547,2025-10-18,P101,C616,South,163634,3,132887
9548,2025-08-04,P103,C477,South,26472,1,21899
9549,2025-07-22,P101,C354,South,56517,1,45422
9550,2024-01-28,P105,C368,East,121550,4,105592
9551,2024-11-30,P105,C408,West,61427,2,48857
9552,2024-09-01,P102,C482,East,45002,3,40373
9553,2025-07-09,P102,C442,South,43370,3,38685
9554,2025-11-27,P102,C476,North,46578,3,36358
9555,2025-12-27,P102,C673,East,44923,3,35919
9556,2024-12-27,P103,C647,West,126371,5,89676
9557,2025-04-25,P101,C558,East,220341,4,155535
9558,2025-11-07,P104,C625,West,49434,4,42579
9559,2024-07-08,P104,C269,East,46361,4,34937
9560,2025-12-31,P104,C695,East,23418,2,19078
9561,2025-12-19,P105,C527,North,150970,5,110425
9562,2024-11-01,P101,C348,West,164092,3,123614
9563,2025-04-04,P101,C663,East,163408,3,141601
9564,2025-06-25,P104,C256,West,10071,1,7400
9565,2024-09-04,P105,C210,West,30843,1,26858
9566,2024-08-31,P103,C543,East,49978,2,38835
9567,2025-12-16,P102,C378,West,15909,1,12920
9568,2025-12-11,P105,C578,East,148079,5,108096
9569,2025-01-22,P103,C507,North,51871,2,42096
9570,2024-06-08,P105,C566,East,28174,1,20541
9571,2024-07-25,P105,C220,North,150473,5,108630
9572,2025-11-04,P101,C439,West,165273,3,138748
9573,2024-09-29,P103,C637,East,76384,3,56549
9574,2024-08-19,P105,C348,South,28492,1,21515
9575,2024-03-13,P104,C270,West,22359,2,19071
9576,2025-05-10,P102,C306,West,58630,4,47773
9577,2025-01-06,P103,C655,South,49601,2,36444
9578,2025-08-18,P105,C275,East,90456,3,65422
9579,2024-10-24,P102,C625,North,30456,2,25540
9580,2024-07-11,P105,C426,South,121889,4,96087
9581,2025-06-04,P104,C444,North,35590,3,30298
9582,2025-04-04,P104,C605,East,35214,3,31391
9583,2024-02-08,P105,C598,North,120575,4,99721
9584,2024-08-02,P102,C618,North,28976,2,22394
9585,2025-01-17,P103,C209,West,76697,3,62804
9586,2025-11-17,P101,C342,East,273525,5,228222
9587,2025-04-24,P101,C427,South,110472,2,82502
9588,2025-07-08,P104,C285,East,10767,1,8584
9589,2024-11-19,P104,C576,North,13542,1,11607
9590,2024-03-13,P105,C289,West,91759,3,74121
9591,2024-07-18,P104,C577,East,58383,5,49322
9592,2025-03-16,P104,C506,East,13107,1,10709
9593,2024-02-18,P103,C509,West,124156,5,94534
9594,2025-04-01,P101,C324,West,56157,1,46748
9595,2024-07-14,P105,C607,North,121072,4,85693
9596,2025-06-02,P101,C548,North,165311,3,131591
9597,2025-12-22,P102,C290,North,28144,2,24212
9598,2025-10-28,P101,C241,North,165236,3,133958
9599,2024-03-12,P101,C317,North,274493,5,244006
9600,2025-01-15,P104,C340,North,10996,1,9312
9601,2025-01-19,P104,C590,East,13117,1,10755
9602,2025-11-03,P102,C361,South,61660,4,51903
9603,2025-02-11,P101,C402,West,219608,4,169056
9604,2025-01-02,P101,C281,East,108293,2,88536
9605,2024-10-25,P102,C500,South,31253,2,27961
9606,2025-12-24,P104,C499,South,48238,4,43091
9607,2024-07-12,P102,C281,North,75362,5,61889
9608,2024-01-19,P101,C567,North,221024,4,163344
9609,2024-05-25,P105,C236,East,148254,5,110681
9610,2024-09-08,P105,C377,West,28526,1,20578
9611,2025-02-14,P101,C423,West,218505,4,182643
9612,2025-09-04,P102,C417,West,30380,2,21392
9613,2025-11-10,P102,C292,East,15130,1,12288
9614,2024-09-12,P103,C288,South,74318,3,60910
9615,2025-03-21,P102,C216,South,13304,1,9366
9616,2025-08-06,P102,C369,North,73303,5,51633
9617,2025-03-02,P103,C453,West,126458,5,96395
9618,2024-08-22,P104,C205,South,22034,2,16145
9619,2024-08-24,P103,C547,North,124086,5,100349
9620,2024-12-07,P102,C313,North,60691,4,52615
9621,2025-07-18,P101,C570,West,53702,1,44700
9622,2025-07-20,P101,C249,South,163989,3,133786
9623,2025-07-24,P101,C608,East,275280,5,215368
9624,2025-07-27,P103,C533,West,75365,3,57087
9625,2024-06-12,P104,C243,West,58529,5,46559
9626,2025-08-19,P104,C423,South,48413,4,33921
9627,2025-04-26,P104,C348,West,46429,4,37974
9628,2025-02-08,P102,C596,East,29822,2,26172
9629,2024-08-22,P104,C455,East,10376,1,8477
9630,2025-08-13,P104,C222,West,46572,4,41826
9631,2024-03-23,P104,C602,West,49753,4,41197
9632,2025-07-21,P105,C577,West,120797,4,102288
9633,2025-08-06,P105,C681,West,28350,1,24362
9634,2025-01-22,P103,C548,North,123051,5,96983
9635,2025-11-23,P104,C465,East,58495,5,42370
9636,2025-06-04,P102,C390,South,75089,5,66667
9637,2025-04-12,P104,C209,North,60696,5,52520
9638,2025-08-25,P104,C307,East,49809,4,42846
9639,2024-07-11,P103,C630,North,125123,5,98427
9640,2025-04-09,P101,C391,South,275670,5,197765
9641,2024-02-08,P104,C688,South,48309,4,36629
9642,2024-12-28,P103,C237,South,98534,4,83197
9643,2025-10-07,P105,C603,West,61762,2,53872
9644,2025-10-10,P103,C353,East,98584,4,70145
9645,2024-02-07,P101,C215,East,108122,2,77519
9646,2024-05-25,P104,C273,South,60137,5,53282
9647,2025-02-21,P105,C304,South,58722,2,41956
9648,2025-09-23,P101,C674,South,54163,1,41068
9649,2025-04-07,P101,C351,South,273000,5,196127
9650,2024-06-23,P101,C489,East,275260,5,233606
9651,2025-04-09,P103,C243,East,48237,2,37998
9652,2024-06-15,P101,C319,North,274294,5,220804
9653,2024-01-05,P102,C516,South,46756,3,41999
9654,2025-05-30,P102,C457,East,73533,5,61604
9655,2025-01-08,P102,C462,South,60100,4,51389
9656,2024-11-22,P104,C202,East,47486,4,37164
9657,2024-09-30,P102,C279,South,74535,5,64728
9658,2025-12-29,P103,C352,North,75862,3,65585
9659,2025-11-24,P105,C376,South,119462,4,99578
9660,2024-11-12,P105,C682,North,60143,2,50589
9661,2025-05-30,P101,C615,North,163203,3,141618
9662,2024-03-21,P102,C261,South,29878,2,24089
9663,2024-08-25,P104,C510,North,60787,5,50934
9664,2025-01-06,P105,C258,South,28802,1,25148
9665,2025-03-14,P104,C423,East,12945,1,9484
9666,2025-05-28,P105,C596,South,28541,1,25127
9667,2025-12-06,P101,C317,North,111651,2,98882
9668,2025-06-12,P103,C590,South,25226,1,21430
9669,2024-08-23,P102,C350,North,44613,3,37243
9670,2025-11-16,P102,C505,North,73812,5,55437
9671,2025-09-15,P104,C385,North,35230,3,28777
9672,2024-02-24,P103,C601,East,100641,4,87124
9673,2025-05-29,P103,C517,North,26948,1,22454
9674,2025-10-12,P105,C318,West,151518,5,114821
9675,2024-10-07,P103,C686,East,98949,4,74592
9676,2025-09-15,P101,C537,North,54800,1,40266
9677,2024-04-28,P102,C434,East,44447,3,38308
9678,2025-10-17,P101,C352,South,164137,3,129821
9679,2025-09-28,P104,C424,North,22848,2,17499
9680,2025-12-15,P102,C528,South,16334,1,12010
9681,2025-01-26,P104,C463,South,10590,1,7605
9682,2025-04-30,P102,C543,North,16344,1,11671
9683,2024-06-28,P101,C507,South,273438,5,219601
9684,2025-09-15,P105,C238,West,148436,5,108737
9685,2025-03-15,P102,C517,East,29673,2,26180
9686,2024-06-19,P102,C416,North,30733,2,27654
9687,2024-10-05,P101,C473,South,54669,1,44524
9688,2024-09-27,P104,C678,West,58568,5,44167
9689,2025-01-16,P104,C292,East,37292,3,30083
9690,2025-06-05,P104,C587,North,49516,4,41365
9691,2025-06-15,P104,C668,North,59498,5,42938
9692,2024-08-23,P104,C301,North,61091,5,53989
9693,2024-07-31,P101,C476,East,54377,1,43801
9694,2024-01-08,P102,C318,North,75271,5,65255
9695,2025-01-05,P103,C210,South,101757,4,79403
9696,2025-03-15,P105,C246,South,120962,4,85784
9697,2024-01-21,P103,C440,North,25027,1,18609
9698,2025-05-20,P103,C382,South,123190,5,98091
9699,2024-04-10,P102,C444,West,14783,1,11537
9700,2024-03-02,P105,C554,North,149112,5,125232
9701,2025-07-02,P101,C328,North,53492,1,47563
9702,2024-07-31,P101,C638,East,275994,5,241178
9703,2024-09-21,P103,C359,South,48189,2,40349
9704,2025-07-03,P101,C369,East,110635,2,91245
9705,2024-09-23,P104,C517,South,58560,5,48631
9706,2024-08-16,P102,C468,East,15152,1,13574
9707,2024-06-22,P105,C260,South,91065,3,71642
9708,2025-04-14,P105,C663,West,91705,3,76730
9709,2025-03-16,P103,C407,East,123199,5,106179
9710,2024-07-31,P104,C314,North,34189,3,25259
9711,2024-11-06,P105,C330,West,29769,1,24806
9712,2024-08-10,P103,C679,West,23271,1,20740
9713,2025-02-08,P103,C383,East,26605,1,18729
9714,2025-12-13,P104,C495,East,12158,1,9350
9715,2024-03-03,P102,C598,West,76004,5,61294
9716,2024-08-29,P103,C428,East,99667,4,85578
9717,2025-07-29,P101,C631,East,56368,1,41893
9718,2024-08-26,P104,C697,North,48005,4,38412
9719,2025-09-18,P103,C381,South,51203,2,41253
9720,2024-04-23,P102,C363,East,59426,4,52821
9721,2025-02-14,P104,C405,East,24495,2,19415
9722,2024-01-17,P101,C303,North,220434,4,168479
9723,2024-03-05,P104,C438,West,24645,2,18110
9724,2024-03-05,P102,C272,East,59359,4,45479
9725,2024-11-25,P103,C292,East,98390,4,74134
9726,2024-04-13,P103,C230,East,23241,1,18956
9727,2025-03-30,P104,C479,South,58755,5,43641
9728,2025-03-02,P102,C575,West,58491,4,50781
9729,2025-02-18,P104,C597,East,25689,2,18725
9730,2024-06-20,P102,C636,South,30268,2,23745
9731,2025-09-26,P104,C333,East,48405,4,38652
9732,2024-07-19,P102,C493,West,13200,1,10260
9733,2025-03-08,P103,C673,East,24298,1,17558
9734,2025-05-08,P102,C659,West,30215,2,25147
9735,2025-05-02,P105,C616,East,89727,3,70216
9736,2025-06-20,P104,C398,East,24270,2,20069
9737,2025-07-23,P103,C414,North,51316,2,39154
9738,2025-09-28,P102,C632,North,74548,5,55224
9739,2025-11-02,P101,C502,North,56459,1,41169
9740,2024-04-05,P103,C676,East,124856,5,92799
9741,2024-11-25,P102,C315,East,16221,1,13173
9742,2024-02-07,P103,C635,East,123735,5,108007
9743,2025-05-29,P103,C615,West,124445,5,88833
9744,2024-05-01,P102,C267,North,30517,2,25116
9745,2025-08-19,P103,C342,East,98075,4,78580
9746,2024-08-03,P104,C685,South,22859,2,20080
9747,2024-04-11,P104,C355,East,36173,3,25755
9748,2024-08-06,P102,C408,North,58275,4,46159
9749,2025-04-15,P105,C447,East,31115,1,27684
9750,2024-01-10,P103,C267,South,99800,4,87000
9751,2025-02-02,P101,C418,North,111161,2,84364
9752,2025-12-14,P101,C211,East,165086,3,143582
9753,2025-04-30,P103,C291,South,123974,5,110866
9754,2025-10-09,P103,C690,East,126697,5,106608
9755,2025-07-26,P103,C451,South,123011,5,94159
9756,2025-07-24,P103,C351,East,73206,3,57048
9757,2024-09-17,P104,C272,East,48503,4,35884
9758,2024-04-18,P102,C265,West,44271,3,35377
9759,2024-05-15,P105,C370,North,89306,3,74642
9760,2025-12-16,P104,C673,East,46706,4,36449
9761,2025-11-25,P105,C471,North,88197,3,66148
9762,2025-04-03,P101,C438,South,108557,2,76282
9763,2024-12-13,P104,C294,East,46386,4,41620
9764,2024-09-28,P105,C306,East,30764,1,26139
9765,2025-09-30,P104,C250,West,59149,5,46201
9766,2025-12-04,P104,C213,North,10582,1,9070
9767,2024-03-12,P101,C686,South,276645,5,224176
9768,2024-08-17,P103,C392,South,124798,5,91718
9769,2025-04-29,P104,C582,North,35099,3,25933
9770,2024-06-16,P102,C303,East,29359,2,23003
9771,2024-03-04,P104,C482,South,35042,3,31441
9772,2024-04-30,P103,C602,West,98879,4,78252
9773,2024-12-29,P105,C272,North,90929,3,69432
9774,2025-03-22,P103,C324,South,75039,3,57456
9775,2024-07-24,P105,C281,West,120191,4,105257
9776,2024-06-27,P103,C643,North,51463,2,37949
9777,2024-08-11,P103,C460,North,99350,4,72355
9778,2025-11-25,P101,C652,West,273861,5,197270
9779,2025-08-18,P105,C660,North,89316,3,69662
9780,2024-08-22,P103,C647,West,74174,3,55384
9781,2025-05-29,P105,C238,East,88022,3,61836
9782,2025-05-14,P101,C356,North,221637,4,191335
9783,2024-12-02,P101,C625,West,165851,3,143721
9784,2025-05-17,P102,C645,West,59319,4,50516
9785,2024-12-07,P104,C392,South,23083,2,16623
9786,2025-12-13,P105,C373,West,150658,5,112585
9787,2025-01-16,P105,C697,East,88020,3,65462
9788,2025-05-15,P101,C380,North,276615,5,234821
9789,2024-07-01,P104,C637,North,24186,2,17717
9790,2025-07-06,P102,C462,East,76189,5,59039
9791,2025-06-21,P104,C559,West,34504,3,30754
9792,2025-09-16,P101,C232,South,273315,5,213426
9793,2025-10-08,P101,C684,West,275781,5,197705
9794,2025-03-11,P104,C550,North,12553,1,10989
9795,2025-02-24,P102,C370,South,76055,5,54936
9796,2024-10-20,P103,C688,West,26854,1,23264
9797,2024-04-13,P101,C374,North,166438,3,131769
9798,2025-04-07,P105,C489,South,60768,2,44958
9799,2025-10-07,P104,C203,South,24123,2,21515
9800,2024-06-27,P103,C514,East,125709,5,95225
9801,2025-12-31,P105,C607,South,121047,4,87604
9802,2024-08-17,P102,C264,West,44411,3,38124
9803,2024-10-12,P103,C602,West,51941,2,41915
9804,2025-07-11,P104,C319,North,60814,5,48298
9805,2025-03-07,P101,C220,West,276110,5,203303
9806,2024-09-07,P104,C385,East,36606,3,26449
9807,2025-09-22,P101,C528,South,163673,3,125660
9808,2025-06-23,P101,C288,South,221016,4,155768
9809,2025-10-28,P103,C310,North,100601,4,89574
9810,2024-04-18,P101,C383,West,275547,5,222071
9811,2025-08-16,P101,C242,North,221368,4,194460
9812,2024-01-21,P103,C520,East,25502,1,18817
9813,2025-03-15,P101,C491,North,56817,1,50292
9814,2024-07-11,P101,C287,North,274808,5,210319
9815,2024-03-01,P103,C675,South,98985,4,88603
9816,2024-02-21,P101,C365,East,109178,2,93643
9817,2024-03-07,P104,C239,West,13310,1,11325
9818,2024-07-24,P101,C346,North,108084,2,87683
9819,2025-08-29,P101,C405,East,108653,2,80580
9820,2025-08-09,P104,C522,East,13654,1,9609
9821,2025-09-28,P101,C240,East,275874,5,229622
9822,2024-12-20,P102,C594,West,15358,1,12528
9823,2024-06-09,P102,C585,North,30151,2,21194
9824,2025-10-01,P105,C204,West,30491,1,24669
9825,2025-12-03,P105,C281,East,29680,1,26385
9826,2025-01-28,P102,C629,North,13038,1,10989
9827,2024-11-17,P105,C341,South,120831,4,93689
9828,2025-12-06,P102,C347,West,75522,5,57957
9829,2025-06-26,P102,C372,South,73738,5,58355
9830,2024-06-24,P101,C473,South,166085,3,128898
9831,2024-06-05,P101,C337,South,56860,1,50087
9832,2025-03-27,P104,C246,South,36021,3,25863
9833,2024-03-27,P104,C345,South,47531,4,36758
9834,2024-07-25,P101,C364,East,275153,5,201407
9835,2024-11-02,P101,C346,East,276996,5,215709
9836,2024-09-09,P104,C509,East,47905,4,37237
9837,2025-08-08,P105,C545,East,60712,2,47612
9838,2025-08-05,P102,C378,South,60264,4,47698
9839,2025-06-03,P105,C362,West,89236,3,74457
9840,2024-06-08,P105,C340,East,91447,3,75912
9841,2024-12-12,P104,C326,East,58939,5,47133
9842,2024-06-01,P104,C308,North,11657,1,8801
9843,2024-12-13,P101,C385,South,218436,4,191608
9844,2025-10-24,P102,C442,East,13353,1,9745
9845,2024-05-27,P101,C492,North,166518,3,122154
9846,2025-10-30,P101,C232,North,109183,2,90104
9847,2025-04-17,P104,C596,North,11678,1,9280
9848,2025-02-12,P103,C520,East,100463,4,88420
9849,2024-01-08,P103,C405,South,24408,1,21578
9850,2024-03-26,P101,C466,East,275565,5,197857
9851,2024-01-20,P103,C401,North,23172,1,19910
9852,2024-06-16,P104,C628,West,23592,2,19614
9853,2024-05-29,P101,C564,East,276236,5,242846
9854,2025-04-04,P102,C453,East,73378,5,60755
9855,2024-09-01,P103,C236,West,49009,2,37952
9856,2025-11-17,P105,C607,South,89091,3,65050
9857,2024-09-17,P102,C638,East,28143,2,24039
9858,2025-11-22,P102,C568,South,31534,2,23290
9859,2024-04-08,P101,C290,North,108777,2,91788
9860,2024-10-08,P103,C681,North,24993,1,22033
9861,2025-02-13,P101,C549,North,55654,1,50048
9862,2025-06-09,P103,C472,North,26865,1,19197
9863,2025-06-27,P103,C287,West,98114,4,78530
9864,2024-08-18,P104,C429,North,48894,4,43615
9865,2024-03-02,P101,C674,North,110751,2,88318
9866,2024-01-11,P104,C408,East,10468,1,8463
9867,2024-03-09,P105,C503,South,28095,1,21466
9868,2024-08-06,P102,C607,West,76374,5,61088
9869,2025-08-23,P101,C242,West,109888,2,95385
9870,2025-12-26,P102,C329,South,61606,4,49301
9871,2024-12-07,P101,C385,North,55846,1,47608
9872,2025-10-17,P102,C565,South,29005,2,23239
9873,2024-12-11,P103,C651,South,26723,1,23985
9874,2024-03-11,P102,C444,West,28156,2,24591
9875,2024-07-11,P102,C673,West,30556,2,21604
9876,2024-10-12,P102,C421,South,15996,1,11229
9877,2024-08-28,P102,C638,South,73182,5,60082
9878,2024-09-12,P103,C494,East,124848,5,111702
9879,2024-06-08,P103,C307,West,76369,3,65324
9880,2024-04-30,P101,C345,West,219287,4,186434
9881,2024-12-08,P101,C284,South,108025,2,85132
9882,2025-02-08,P101,C374,South,220037,4,156501
9883,2024-08-15,P105,C568,East,150248,5,117782
9884,2024-08-21,P103,C418,North,48326,2,35924
9885,2024-01-19,P105,C227,East,61089,2,46921
9886,2024-08-03,P102,C243,North,31925,2,27197
9887,2025-08-28,P105,C432,North,88866,3,67902
9888,2024-09-10,P103,C654,South,50390,2,44802
9889,2024-06-10,P105,C677,East,30346,1,27018
9890,2025-09-21,P104,C660,East,12889,1,10019
9891,2024-03-01,P104,C306,North,58586,5,42527
9892,2024-11-20,P101,C358,North,54384,1,40573
9893,2024-03-08,P102,C226,North,73652,5,57383
9894,2025-06-25,P105,C222,South,121730,4,91869
9895,2024-01-04,P101,C391,West,276168,5,228345
9896,2024-09-19,P105,C385,South,60488,2,48228
9897,2024-01-04,P101,C466,South,220901,4,194729
9898,2025-09-19,P103,C368,North,24636,1,21938
9899,2025-03-17,P101,C556,East,276124,5,232352
9900,2024-03-20,P104,C593,South,37955,3,32210
9901,2025-06-27,P104,C379,East,36388,3,30340
9902,2024-02-17,P104,C575,South,23092,2,18456
9903,2024-01-28,P102,C287,West,75524,5,67734
9904,2025-03-05,P104,C276,North,36680,3,30590
9905,2024-08-14,P103,C301,South,125855,5,105300
9906,2025-02-21,P101,C483,South,110537,2,84755
9907,2024-06-02,P103,C435,East,75288,3,54381
9908,2025-09-14,P103,C549,North,51159,2,44642
9909,2025-11-04,P101,C688,South,218936,4,178611
9910,2024-06-15,P105,C434,East,30782,1,26575
9911,2024-11-27,P102,C268,West,46173,3,37798
9912,2024-06-07,P102,C625,South,28485,2,20342
9913,2025-04-02,P102,C294,West,16950,1,13532
9914,2024-04-01,P102,C382,East,30540,2,22371
9915,2025-12-01,P104,C459,South,24866,2,17913
9916,2025-01-19,P103,C249,South,23121,1,20774
9917,2024-12-11,P102,C660,North,60800,4,48183
9918,2024-10-10,P104,C310,East,61807,5,43285
9919,2024-08-02,P104,C331,South,37396,3,29443
9920,2025-04-26,P103,C535,North,101993,4,72667
9921,2024-10-14,P102,C498,East,74065,5,60229
9922,2025-09-16,P104,C271,East,11259,1,8201
9923,2025-05-03,P104,C661,West,35183,3,28784
9924,2024-01-13,P103,C283,South,76107,3,63278
9925,2024-04-09,P102,C254,West,46442,3,34563
9926,2025-08-27,P103,C373,North,100036,4,80135
9927,2024-01-03,P101,C530,North,166346,3,121148
9928,2025-12-09,P101,C639,South,109282,2,97149
9929,2024-06-09,P104,C330,East,59497,5,50154
9930,2025-03-13,P103,C661,East,48831,2,41356
9931,2025-11-08,P101,C308,South,110021,2,85978
9932,2025-05-21,P102,C415,North,73831,5,63048
9933,2024-07-30,P103,C608,South,25061,1,17903
9934,2024-10-29,P105,C392,South,150790,5,124163
9935,2025-10-22,P103,C516,East,26607,1,22976
9936,2024-03-10,P103,C579,South,123538,5,109991
9937,2025-07-29,P102,C580,South,28088,2,22190
9938,2025-04-24,P104,C557,North,35604,3,27073
9939,2025-11-06,P102,C695,West,60524,4,52968
9940,2025-11-22,P105,C602,East,31490,1,26576
9941,2025-09-05,P105,C383,East,58366,2,44294
9942,2025-01-29,P101,C682,West,220855,4,172122
9943,2024-07-06,P104,C570,West,36534,3,28300
9944,2025-09-01,P101,C328,South,56855,1,46425
9945,2025-12-27,P105,C408,West,150444,5,129456
9946,2024-12-21,P101,C379,West,274824,5,210002
9947,2025-11-26,P102,C315,East,31505,2,24243
9948,2024-09-15,P105,C232,North,121358,4,91595
9949,2024-08-18,P102,C535,West,60926,4,47510
9950,2024-09-21,P103,C453,West,123488,5,91737
9951,2025-05-31,P103,C515,West,48263,2,34016
9952,2025-05-09,P105,C482,South,150373,5,118923
9953,2024-03-17,P105,C323,South,120826,4,103809
9954,2025-05-03,P105,C639,North,31756,1,27097
9955,2025-04-07,P104,C647,South,24921,2,17591
9956,2025-04-09,P104,C492,South,22792,2,17400
9957,2025-11-13,P105,C515,South,91178,3,74994
9958,2025-11-13,P103,C606,West,51090,2,45031
9959,2025-04-25,P104,C550,North,36675,3,28657
9960,2024-03-13,P104,C639,West,35744,3,28082
9961,2024-10-29,P102,C516,North,75333,5,54153
9962,2025-12-05,P101,C627,South,220526,4,193931
9963,2025-11-13,P103,C525,North,26732,1,18804
9964,2024-01-13,P105,C464,North,148271,5,120506
9965,2025-11-26,P103,C372,West,24333,1,20624
9966,2024-05-14,P102,C604,South,43532,3,31179
9967,2025-04-21,P101,C653,North,166323,3,143032
9968,2024-06-29,P102,C434,North,76168,5,60364
9969,2025-12-30,P105,C461,West,151674,5,117459
9970,2024-12-23,P102,C397,North,29129,2,24503
9971,2025-02-27,P101,C639,South,54460,1,39780
9972,2024-10-04,P103,C673,East,49322,2,42475
9973,2024-01-30,P104,C331,West,58331,5,50072
9974,2024-03-21,P104,C233,North,58040,5,46227
9975,2025-05-11,P102,C406,East,46932,3,36968
9976,2024-09-24,P102,C355,North,44197,3,39441
9977,2025-07-15,P105,C266,West,91870,3,77798
9978,2025-10-26,P105,C320,North,29364,1,25156
9979,2024-08-15,P102,C547,South,58364,4,42515
9980,2024-12-10,P102,C272,West,13169,1,9407
9981,2024-07-06,P102,C305,West,58920,4,48993
9982,2025-09-23,P102,C647,South,28563,2,23269
9983,2025-02-18,P105,C644,West,150876,5,115054
9984,2025-10-13,P101,C653,North,166223,3,125167
9985,2025-02-22,P101,C444,West,220766,4,181452
9986,2024-01-08,P105,C389,South,88984,3,71220
9987,2025-09-05,P105,C305,South,28652,1,20127
9988,2024-04-14,P101,C446,West,164885,3,126071
9989,2025-04-07,P105,C412,West,118319,4,86087
9990,2025-09-13,P103,C319,North,124382,5,104835
9991,2025-01-28,P104,C493,East,11242,1,9027
9992,2025-03-23,P102,C605,East,46730,3,34492
9993,2024-08-13,P105,C682,East,119193,4,95212
9994,2025-11-04,P105,C450,West,31984,1,25365
9995,2024-10-16,P101,C387,East,110556,2,97066
9996,2024-07-07,P105,C284,South,120707,4,89752
9997,2025-11-03,P103,C230,South,124740,5,92393
9998,2025-04-29,P101,C224,West,165167,3,147080
9999,2025-12-04,P101,C333,South,163076,3,133854
10000,2025-04-20,P105,C215,West,61300,2,54441
10001,2025-04-04,P104,C221,North,60260,5,53149
10002,2025-01-15,P105,C463,West,90966,3,74685
